nama_prov,value_prov,nama_kab,value_kab,variable_kec,nama_kec,value_kec,kab,kec
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"PAMENANG SELATAN",1502033,02,033
JAMBI,15,MERANGIN,1502,SUB_DISTRI,BANGKO,1502040,02,040
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"BANGKO BARAT",1502041,02,041
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"NALO TANTAN",1502042,02,042
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"BATANG MASUMAI",1502043,02,043
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"SUNGAI MANAU",1502050,02,050
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"RENAH PEMBARAP",1502051,02,051
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"PANGKALAN JAMBU",1502052,02,052
JAMBI,15,MERANGIN,1502,SUB_DISTRI,TABIR,1502060,02,060
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"TABIR ULU",1502061,02,061
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"TABIR SELATAN",1502062,02,062
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"TABIR ILIR",1502063,02,063
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"TABIR TIMUR",1502064,02,064
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"TABIR LINTAS",1502065,02,065
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"MARGO TABIR",1502066,02,066
JAMBI,15,MERANGIN,1502,SUB_DISTRI,"TABIR BARAT",1502067,02,067
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,"BATANG ASAI",1503010,03,010
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,LIMUN,1503020,03,020
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,"CERMIN NAN GEDANG",1503021,03,021
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,PELAWAN,1503030,03,030
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,SINGKUT,1503031,03,031
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,SAROLANGUN,1503040,03,040
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,"BATHIN VIII",1503041,03,041
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,PAUH,1503050,03,050
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,"AIR HITAM",1503051,03,051
JAMBI,15,SAROLANGUN,1503,SUB_DISTRI,MANDIANGIN,1503060,03,060
JAMBI,15,"BATANG HARI",1504,SUB_DISTRI,MERSAM,1504010,04,010
JAMBI,15,"BATANG HARI",1504,SUB_DISTRI,"MARO SEBO ULU",1504011,04,011
JAMBI,15,"BATANG HARI",1504,SUB_DISTRI,"BATIN XXIV",1504020,04,020
JAMBI,15,"BATANG HARI",1504,SUB_DISTRI,"MUARA TEMBESI",1504030,04,030
JAMBI,15,"BATANG HARI",1504,SUB_DISTRI,"MUARA BULIAN",1504040,04,040
JAMBI,15,"BATANG HARI",1504,SUB_DISTRI,BAJUBANG,1504041,04,041
JAMBI,15,"BATANG HARI",1504,SUB_DISTRI,"MARO SEBO ILIR",1504042,04,042
JAMBI,15,"BATANG HARI",1504,SUB_DISTRI,PEMAYUNG,1504050,04,050
JAMBI,15,"MUARO JAMBI",1505,SUB_DISTRI,MESTONG,1505010,05,010
JAMBI,15,"MUARO JAMBI",1505,SUB_DISTRI,"SUNGAI BAHAR",1505011,05,011
JAMBI,15,"MUARO JAMBI",1505,SUB_DISTRI,"KUMPEH ULU",1505020,05,020
JAMBI,15,"MUARO JAMBI",1505,SUB_DISTRI,"SUNGAI GELAM",1505021,05,021
JAMBI,15,"MUARO JAMBI",1505,SUB_DISTRI,KUMPEH,1505030,05,030
JAMBI,15,"MUARO JAMBI",1505,SUB_DISTRI,"MARO SEBO",1505040,05,040
JAMBI,15,"MUARO JAMBI",1505,SUB_DISTRI,"JAMBI LUAR KOTA",1505050,05,050
JAMBI,15,"MUARO JAMBI",1505,SUB_DISTRI,SEKERNAN,1505060,05,060
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,MENDAHARA,1506010,06,010
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,"MENDAHARA ULU",1506011,06,011
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,GERAGAI,1506012,06,012
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,DENDANG,1506020,06,020
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,"MUARA SABAK BARAT",1506031,06,031
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,"MUARA SABAK TIMUR",1506032,06,032
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,"KUALA JAMBI",1506033,06,033
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,"RANTAU RASAU",1506040,06,040
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,BERBAK,1506041,06,041
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,"NIPAH PANJANG",1506050,06,050
JAMBI,15,"TANJUNG JABUNG TIMUR",1506,SUB_DISTRI,SADU,1506060,06,060
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"TUNGKAL ULU",1507010,07,010
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,MERLUNG,1507011,07,011
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"BATANG ASAM",1507012,07,012
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"TEBING TINGGI",1507013,07,013
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"RENAH MENDALUH",1507014,07,014
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"MUARA PAPALIK",1507015,07,015
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,PENGABUAN,1507020,07,020
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,SENYERANG,1507021,07,021
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"TUNGKAL ILIR",1507030,07,030
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"BRAM ITAM",1507031,07,031
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"SEBERANG KOTA",1507032,07,032
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,BETARA,1507040,07,040
JAMBI,15,"TANJUNG JABUNG BARAT",1507,SUB_DISTRI,"KUALA BETARA",1507041,07,041
JAMBI,15,TEBO,1508,SUB_DISTRI,"TEBO ILIR",1508010,08,010
JAMBI,15,TEBO,1508,SUB_DISTRI,"MUARA TABIR",1508011,08,011
JAMBI,15,TEBO,1508,SUB_DISTRI,"TEBO TENGAH",1508020,08,020
JAMBI,15,TEBO,1508,SUB_DISTRI,SUMAY,1508021,08,021
JAMBI,15,TEBO,1508,SUB_DISTRI,"TENGAH ILIR",1508022,08,022
JAMBI,15,TEBO,1508,SUB_DISTRI,"RIMBO BUJANG",1508030,08,030
JAMBI,15,TEBO,1508,SUB_DISTRI,"RIMBO ULU",1508031,08,031
JAMBI,15,TEBO,1508,SUB_DISTRI,"RIMBO ILIR",1508032,08,032
JAMBI,15,TEBO,1508,SUB_DISTRI,"TEBO ULU",1508040,08,040
JAMBI,15,TEBO,1508,SUB_DISTRI,"VII KOTO",1508041,08,041
JAMBI,15,TEBO,1508,SUB_DISTRI,"SERAI SERUMPUN",1508042,08,042
JAMBI,15,TEBO,1508,SUB_DISTRI,"VII KOTO ILIR",1508043,08,043
JAMBI,15,BUNGO,1509,SUB_DISTRI,PELEPAT,1509010,09,010
JAMBI,15,BUNGO,1509,SUB_DISTRI,"PELEPAT ILIR",1509011,09,011
JAMBI,15,BUNGO,1509,SUB_DISTRI,"BATHIN II BABEKO",1509021,09,021
JAMBI,15,BUNGO,1509,SUB_DISTRI,"RIMBO TENGAH",1509022,09,022
JAMBI,15,BUNGO,1509,SUB_DISTRI,"BUNGO DANI",1509023,09,023
JAMBI,15,BUNGO,1509,SUB_DISTRI,"PASAR MUARA BUNGO",1509024,09,024
JAMBI,15,BUNGO,1509,SUB_DISTRI,"BATHIN III",1509025,09,025
JAMBI,15,BUNGO,1509,SUB_DISTRI,"RANTAU PANDAN",1509030,09,030
JAMBI,15,BUNGO,1509,SUB_DISTRI,"MUKO-MUKO BATHIN VII",1509031,09,031
JAMBI,15,BUNGO,1509,SUB_DISTRI,"BATHIN III ULU",1509032,09,032
JAMBI,15,BUNGO,1509,SUB_DISTRI,"TANAH SEPENGGAL",1509040,09,040
JAMBI,15,BUNGO,1509,SUB_DISTRI,"TANAH SEPENGGAL LINTAS",1509041,09,041
JAMBI,15,BUNGO,1509,SUB_DISTRI,"TANAH TUMBUH",1509050,09,050
JAMBI,15,BUNGO,1509,SUB_DISTRI,"LIMBUR LUBUK MENGKUANG",1509051,09,051
JAMBI,15,BUNGO,1509,SUB_DISTRI,"BATHIN II PELAYANG",1509052,09,052
JAMBI,15,BUNGO,1509,SUB_DISTRI,JUJUHAN,1509060,09,060
JAMBI,15,BUNGO,1509,SUB_DISTRI,"JUJUHAN ILIR",1509061,09,061
JAMBI,15,"KOTA JAMBI",1571,SUB_DISTRI,"KOTA BARU",1571010,71,010
JAMBI,15,"KOTA JAMBI",1571,SUB_DISTRI,"JAMBI SELATAN",1571020,71,020
JAMBI,15,"KOTA JAMBI",1571,SUB_DISTRI,JELUTUNG,1571030,71,030
JAMBI,15,"KOTA JAMBI",1571,SUB_DISTRI,"PASAR JAMBI",1571040,71,040
JAMBI,15,"KOTA JAMBI",1571,SUB_DISTRI,TELANAIPURA,1571050,71,050
JAMBI,15,"KOTA JAMBI",1571,SUB_DISTRI,"DANAU TELUK",1571060,71,060
JAMBI,15,"KOTA JAMBI",1571,SUB_DISTRI,PELAYANGAN,1571070,71,070
JAMBI,15,"KOTA JAMBI",1571,SUB_DISTRI,"JAMBI TIMUR",1571080,71,080
JAMBI,15,"KOTA SUNGAI PENUH",1572,SUB_DISTRI,"TANAH KAMPUNG",1572010,72,010
JAMBI,15,"KOTA SUNGAI PENUH",1572,SUB_DISTRI,"KUMUN DEBAI",1572020,72,020
JAMBI,15,"KOTA SUNGAI PENUH",1572,SUB_DISTRI,"SUNGAI PENUH",1572030,72,030
JAMBI,15,"KOTA SUNGAI PENUH",1572,SUB_DISTRI,"HAMPARAN RAWANG",1572040,72,040
JAMBI,15,"KOTA SUNGAI PENUH",1572,SUB_DISTRI,"PESISIR BUKIT",1572050,72,050
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,LENGKITI,1601052,01,052
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"SOSOH BUAY RAYAP",1601070,01,070
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,PENGANDONAN,1601080,01,080
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"SEMIDANG AJI",1601081,01,081
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"ULU OGAN",1601082,01,082
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"MUARA JAYA",1601083,01,083
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,PENINJAUAN,1601090,01,090
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"LUBUK BATANG",1601091,01,091
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"SINAR PENINJAUAN",1601092,01,092
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"BATU RAJA TIMUR",1601130,01,130
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"LUBUK RAJA",1601131,01,131
"SUMATERA SELATAN",16,"OGAN KOMERING ULU",1601,SUB_DISTRI,"BATU RAJA BARAT",1601140,01,140
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,LEMPUING,1602010,02,010
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"LEMPUING JAYA",1602011,02,011
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,MESUJI,1602020,02,020
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"SUNGAI MENANG",1602021,02,021
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"MESUJI MAKMUR",1602022,02,022
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"MESUJI RAYA",1602023,02,023
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"TULUNG SELAPAN",1602030,02,030
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,CENGAL,1602031,02,031
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,PEDAMARAN,1602040,02,040
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"PEDAMARAN TIMUR",1602041,02,041
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"TANJUNG LUBUK",1602050,02,050
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"TELUK GELAM",1602051,02,051
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"KOTA KAYU AGUNG",1602060,02,060
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"SIRAH PULAU PADANG",1602120,02,120
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,JEJAWI,1602121,02,121
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,PAMPANGAN,1602130,02,130
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"PANGKALAN LAPAM",1602131,02,131
"SUMATERA SELATAN",16,"OGAN KOMERING ILIR",1602,SUB_DISTRI,"AIR SUGIHAN",1602140,02,140
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"SEMENDO DARAT LAUT",1603010,03,010
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"SEMENDO DARAT ULU",1603011,03,011
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"SEMENDO DARAT TENGAH",1603012,03,012
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"TANJUNG AGUNG",1603020,03,020
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,RAMBANG,1603031,03,031
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,LUBAI,1603032,03,032
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"LAWANG KIDUL",1603040,03,040
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"MUARA ENIM",1603050,03,050
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"UJAN MAS",1603051,03,051
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"GUNUNG MEGANG",1603060,03,060
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,BENAKAT,1603061,03,061
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"RAMBANG DANGKU",1603070,03,070
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"TALANG UBI",1603080,03,080
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,PENUKAL,1603081,03,081
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"TANAH ABANG",1603082,03,082
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"PENUKAL UTARA",1603083,03,083
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,ABAB,1603084,03,084
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,GELUMBANG,1603090,03,090
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,LEMBAK,1603091,03,091
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"SUNGAI ROTAN",1603092,03,092
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,"MUARA BELIDA",1603093,03,093
"SUMATERA SELATAN",16,"MUARA ENIM",1603,SUB_DISTRI,KELEKAR,1603094,03,094
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"TANJUNG SAKTI PUMI",1604011,04,011
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"TANJUNG SAKTI PUMU",1604012,04,012
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"KOTA AGUNG",1604040,04,040
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"MULAK ULU",1604041,04,041
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"TANJUNG TEBAT",1604042,04,042
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"PULAU PINANG",1604050,04,050
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"PAGAR GUNUNG",1604051,04,051
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"GUMAY ULU",1604052,04,052
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,JARAI,1604060,04,060
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"PAJAR BULAN",1604061,04,061
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"MUARA PAYANG",1604062,04,062
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"KIKIM BARAT",1604111,04,111
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"KIKIM TIMUR",1604112,04,112
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"KIKIM SELATAN",1604113,04,113
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"KIKIM TENGAH",1604114,04,114
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,LAHAT,1604120,04,120
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"GUMAY TALANG",1604121,04,121
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,PSEKSU,1604122,04,122
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"MERAPI BARAT",1604131,04,131
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"MERAPI TIMUR",1604132,04,132
"SUMATERA SELATAN",16,LAHAT,1604,SUB_DISTRI,"MERAPI SELATAN",1604133,04,133
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"RAWAS ULU",1605010,05,010
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"ULU RAWAS",1605011,05,011
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,RUPIT,1605020,05,020
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"KARANG JAYA",1605021,05,021
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"SUKU TENGAH LAKITAN ULU",1605030,05,030
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,SELANGIT,1605031,05,031
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"SUMBER HARTA",1605032,05,032
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"TUGU MULYO",1605040,05,040
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,PURWODADI,1605041,05,041
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"MUARA BELITI",1605050,05,050
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"TIANG PUMPUNG KEPUNGUT",1605051,05,051
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"JAYA LOKA",1605060,05,060
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"SUKA KARYA",1605061,05,061
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"MUARA KELINGI",1605070,05,070
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"BULAN TENGAH SUKU ULU",1605071,05,071
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"TUAH NEGERI",1605072,05,072
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"MUARA LAKITAN",1605080,05,080
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"MEGANG SAKTI",1605090,05,090
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"RAWAS ILIR",1605100,05,100
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,"KARANG DAPO",1605101,05,101
"SUMATERA SELATAN",16,"MUSI RAWAS",1605,SUB_DISTRI,NIBUNG,1605102,05,102
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,"SANGA DESA",1606010,06,010
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,"BABAT TOMAN",1606020,06,020
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,"BATANGHARI LEKO",1606021,06,021
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,"PLAKAT TINGGI",1606022,06,022
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,"SUNGAI KERUH",1606030,06,030
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,SEKAYU,1606040,06,040
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,LAIS,1606041,06,041
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,"SUNGAI LILIN",1606090,06,090
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,KELUANG,1606091,06,091
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,"BAYUNG LENCIR",1606100,06,100
"SUMATERA SELATAN",16,"MUSI BANYUASIN",1606,SUB_DISTRI,LALAN,1606101,06,101
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"RANTAU BAYUR",1607010,07,010
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,BETUNG,1607020,07,020
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"PULAU RIMAU",1607030,07,030
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"TUNGKAL ILIR",1607031,07,031
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"BANYUASIN III",1607040,07,040
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"TALANG KELAPA",1607050,07,050
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"TANJUNG LAGO",1607051,07,051
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"BANYUASIN I",1607060,07,060
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,RAMBUTAN,1607070,07,070
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"MUARA PADANG",1607080,07,080
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"MUARA SUGIHAN",1607081,07,081
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"MAKARTI JAYA",1607090,07,090
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"AIR SALEK",1607091,07,091
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"BANYUASIN II",1607100,07,100
"SUMATERA SELATAN",16,"BANYU ASIN",1607,SUB_DISTRI,"MUARA TELANG",1607110,07,110
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"MEKAKAU ILIR",1608010,08,010
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"BANDING AGUNG",1608020,08,020
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"WARKUK RANAU SELATAN",1608021,08,021
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"BUAY PEMATANG RIBU RANAU TENGAH",1608022,08,022
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"BUAY PEMACA",1608030,08,030
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,SIMPANG,1608040,08,040
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"BUANA PEMACA",1608041,08,041
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,MUARADUA,1608050,08,050
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"BUAY RAWAN",1608051,08,051
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"BUAY SANDANG AJI",1608060,08,060
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"TIGA DIHAJI",1608061,08,061
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"BUAY RUNJUNG",1608070,08,070
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"RUNJUNG AGUNG",1608071,08,071
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"KISAM TINGGI",1608080,08,080
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"MUARADUA KISAM",1608090,08,090
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"KISAM ILIR",1608091,08,091
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"PULAU BERINGIN",1608100,08,100
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"SINDANG DANAU",1608101,08,101
"SUMATERA SELATAN",16,"OGAN KOMERING ULU SELATAN",1608,SUB_DISTRI,"SUNGAI ARE",1608102,08,102
"SUMATERA SELATAN",16,"OGAN KOMERING ULU TIMUR",1609,SUB_DISTRI,MARTAPURA,1609010,09,010
"SUMATERA SELATAN",16,"OGAN KOMERING ULU TIMUR",1609,SUB_DISTRI,"BUNGA MAYANG",1609011,09,011
"SUMATERA SELATAN",16,"OGAN KOMERING ULU TIMUR",1609,SUB_DISTRI,"JAYA PURA",1609012,09,012
"SUMATERA SELATAN",16,"OGAN KOMERING ULU TIMUR",1609,SUB_DISTRI,"BUAY PEMUKA PELIUNG",1609020,09,020
"SUMATERA SELATAN",16,"OGAN KOMERING ULU TIMUR",1609,SUB_DISTRI,"BUAY MADANG",1609030,09,030
